t_10Hz,t_video (secs),Temperature_0,Temperature_1,Temperature_2,Temperature_3,Temperature_4,Temperature_5,dT/dt,CHF Proximity,frame_index_round,frame_index_floor,frame_index_ceil,frame_delta_round
13.0,64.35713001258767,94.714797,94.49757,94.717676,94.523904,98.8379475415282,98.9034029800664,-0.007671999999999457,-0.028470715884342523,1931,1930,1931,15.0
13.1,64.85218485883834,94.714797,94.49757,94.717676,94.523904,98.839881,98.904853,-0.007671999999999457,-0.028470715884342523,1946,1945,1946,15.0
13.2,65.34723970508901,94.7146500099667,94.4979889335548,94.7177258139534,94.5240399568106,98.8351737906976,98.8942165813953,-0.0075250099666988035,-0.02847172994150165,1960,1960,1961,14.0
13.3,65.84229455133968,94.709881,94.511581,94.719342,94.528451,98.832096,98.887262,0.003333568106299367,-0.028504630462646396,1975,1975,1976,15.0
13.4,66.33734939759034,94.709881,94.511581,94.719342,94.528451,98.8289882093023,98.8968632923588,0.008700000000004593,-0.028504630462646396,1990,1990,1991,15.0
13.5,66.83240424384101,94.709881,94.511581,94.719342,94.528451,98.825901,98.906401,0.008700000000004593,-0.028504630462646396,2005,2004,2005,15.0
13.6,67.32745909009168,94.7061549072847,94.5157012649006,94.7164874304635,94.528429807947,98.8288823278145,98.8980860562913,0.012577284768198638,-0.02853033608981487,2020,2019,2020,15.0
13.7,67.82251393634235,94.702848,94.519358,94.713954,94.528411,98.833342,98.885648,0.020298999999994294,-0.028553149833925987,2035,2034,2035,15.0
13.8,68.31756878259301,94.702848,94.519358,94.713954,94.528411,98.8289986777408,98.8923008239202,0.020298999999994294,-0.028553149833925987,2050,2049,2050,15.0
13.9,68.81262362884368,94.7029758837209,94.5182678637873,94.7139465847176,94.5286742425249,98.818816,98.907898,0.020171116279101398,-0.028552267587696127,2064,2064,2065,14.0
14.0,69.30767847509435,94.707125,94.482899,94.713706,94.537215,98.8214265049833,98.9065035614617,0.017322199335495725,-0.028523643598896396,2079,2079,2080,15.0
14.1,69.80273332134502,94.707125,94.482899,94.713706,94.537215,98.832134,98.900784,0.018467999999998597,-0.028523643598896396,2094,2094,2095,15.0
14.2,70.29778816759568,94.707125,94.482899,94.713706,94.537215,98.833342847176,98.899433910299,0.018467999999998597,-0.028523643598896396,2109,2108,2109,15.0
14.3,70.79284301384635,94.7132145681063,94.4916155448504,94.7147664651162,94.5183716777408,98.844681,98.886771,0.012318299003311495,-0.028481632790438874,2124,2123,2124,15.0
14.4,71.28789786009702,94.718581,94.499297,94.715701,94.501766,98.844681,98.886771,0.005201999999997042,-0.028444610765485427,2139,2138,2139,15.0
14.5,71.78295270634769,94.718581,94.499297,94.715701,94.501766,98.8184385348837,98.8962495980066,0.005201999999997042,-0.028444610765485427,2153,2153,2154,14.0
14.6,72.27800755259835,94.7187321920529,94.499107629139,94.7152392781456,94.5025712649006,98.818263,98.896313,0.005050807947100111,-0.028443567719367263,2168,2168,2169,15.0
14.7,72.77306239884902,94.723147,94.493578,94.701757,94.526085,98.8397365282392,98.9068290232558,0.0033633720930055233,-0.028413110772699604,2183,2183,2184,15.0
14.8,73.26811724509969,94.723147,94.493578,94.701757,94.526085,98.842291,98.90808,0.005735000000001378,-0.028413110772699604,2198,2198,2199,15.0
14.9,73.76317209135036,94.723147,94.493578,94.701757,94.526085,98.8430816976744,98.914039488372,0.005735000000001378,-0.028413110772699604,2213,2212,2213,15.0
15.0,74.25822693760102,94.7244471993355,94.4924728837209,94.7058999900332,94.527385730897,98.843291,98.915617,0.003569750830592966,-0.02840414093702538,2228,2227,2228,15.0
15.1,74.75328178385169,94.725593,94.491499,94.709551,94.528532,98.8393224701986,98.9099603642384,-0.02274900000000453,-0.028396236269336843,2243,2242,2243,15.0
15.2,75.24833663010236,94.725593,94.491499,94.709551,94.528532,98.837529,98.907404,-0.02274900000000457,-0.028396236269336843,2257,2257,2258,14.0
15.3,75.74339147635303,94.7255328671096,94.4920540166112,94.7090398704319,94.5283078139534,98.8368927408637,98.9120542192691,-0.022688867109607713,-0.028396651115069144,2272,2272,2273,15.0
15.4,76.23844632260369,94.723783,94.508205,94.694166,94.521784,98.836447,98.915312,-0.01535000000009748,-0.028408723125872667,2287,2287,2288,15.0
15.5,76.73350116885436,94.723783,94.508205,94.694166,94.521784,98.8343161760797,98.9139742325581,-0.01049000000000433,-0.028408723125872667,2302,2302,2303,15.0
15.6,77.22855601510503,94.723783,94.508205,94.694166,94.521784,98.832054,98.912554,-0.01049000000000431,-0.028408723125872667,2317,2316,2317,15.0
15.7,77.7236108613557,94.726510372093,94.497067116279,94.6880923953488,94.5157087906976,98.8325411229235,98.9113088305647,-0.013260970099707947,-0.028389907488278715,2332,2331,2332,15.0
15.8,78.21866570760636,94.728882,94.487382,94.682811,94.510426,98.833318,98.909323,-0.01678199999999208,-0.028373546064283734,2347,2346,2347,15.0
15.9,78.71372055385703,94.728882,94.487382,94.682811,94.510426,98.8342295614618,98.9098883488372,-0.016781999999992112,-0.028373546064283734,2361,2361,2362,14.0
16.0,79.2087754001077,94.7280169501661,94.4879794086378,94.6833262159468,94.5111873953488,98.836546,98.911325,-0.015916950166086963,-0.02837951388371593,2376,2376,2377,15.0
16.1,79.70383024635836,94.702844,94.505364,94.698319,94.533344,98.8387186821192,98.9133487086092,0.02123269767440661,-0.02855317742918908,2391,2391,2392,15.0
16.2,80.19888509260903,94.702844,94.505364,94.698319,94.533344,98.848476,98.922437,0.03150899999999979,-0.02855317742918908,2406,2405,2406,15.0
16.3,80.6939399388597,94.702844,94.505364,94.698319,94.533344,98.8483686777408,98.9219061295681,0.03150899999999979,-0.02855317742918908,2421,2420,2421,15.0
16.4,81.18899478511037,94.7084329999999,94.4995096976744,94.6951070232558,94.5215476744186,98.84713,98.915779,0.024595614617993533,-0.028514619947875682,2436,2435,2436,15.0
16.5,81.68404963136103,94.713293,94.494419,94.692314,94.51129,98.84713,98.915779,-0.015179999999986649,-0.028481091703254104,2451,2450,2451,15.0
16.6,82.1791044776117,94.713293,94.494419,94.692314,94.51129,98.8329201821192,98.9119479072847,-0.015179999999986649,-0.028481091703254104,2465,2465,2466,14.0
16.7,82.67415932386237,94.7132494019933,94.4948415681063,94.693217461794,94.5109606943521,98.832583,98.911857,-0.015136401993288473,-0.02848139247787006,2480,2480,2481,15.0
16.8,83.16921417011304,94.7121,94.505982,94.717036,94.502279,98.8326014186046,98.9158178770764,0.0033362358803969983,-0.0284893219904624,2495,2495,2496,15.0
16.9,83.6642690163637,94.7121,94.505982,94.717036,94.502279,98.832604,98.916373,0.01819999999999311,-0.0284893219904624,2510,2509,2510,15.0
17.0,84.15932386261437,94.7121,94.505982,94.717036,94.502279,98.8363077086092,98.90361302649,0.01819999999999311,-0.0284893219904624,2525,2524,2525,15.0
17.1,84.65437870886504,94.7240766976744,94.5035681461794,94.7082024252491,94.5056228737541,98.837384,98.899905,0.005685455149489371,-0.02840669695972613,2540,2539,2540,15.0
17.2,85.1494335551157,94.734353,94.501497,94.700623,94.508492,98.8363494418604,98.9118219767441,-0.017544000000000892,-0.028335802643229997,2554,2554,2555,14.0
17.3,85.64448840136637,94.734353,94.501497,94.700623,94.508492,98.83585,98.917575,-0.017544000000000892,-0.028335802643229997,2569,2569,2570,15.0
17.4,86.13954324761704,94.7330286146179,94.5011044717608,94.7009822724252,94.5083701594684,98.8375882857142,98.9111412857143,-0.016219614617895672,-0.02834493933398383,2584,2584,2585,15.0
17.5,86.63459809386771,94.698113,94.490756,94.710454,94.505158,98.838892,98.906316,0.015099205298000129,-0.0285858157265762,2599,2599,2600,15.0
17.6,87.12965294011838,94.698113,94.490756,94.710454,94.505158,98.8371195946844,98.9085917740863,0.012031999999990717,-0.0285858157265762,2614,2613,2614,15.0
17.7,87.62470778636904,94.698113,94.490756,94.710454,94.505158,98.835135,98.91114,0.012031999999990717,-0.0285858157265762,2629,2628,2629,15.0
17.8,88.11976263261971,94.7154362358804,94.499448026578,94.7118371893687,94.5156218006644,98.8315778372093,98.9122544252491,-0.005462624584808395,-0.028466305913772874,2644,2643,2644,15.0
17.9,88.61481747887038,94.7303,94.506906,94.713024,94.5246,98.825489,98.914162,-0.02445400000000575,-0.02836376354352807,2658,2658,2659,14.0
18.0,89.10987232512105,94.7303,94.506906,94.713024,94.5246,98.8292699834437,98.9091751357615,-0.02445400000000575,-0.02836376354352807,2673,2673,2674,15.0
18.1,89.60492717137171,94.7297621528239,94.5063187176079,94.7130273089701,94.5249313754152,98.839586,98.895569,-0.023916152823900916,-0.02836747405210608,2688,2688,2689,15.0
18.2,90.09998201762238,94.716809,94.492175,94.713107,94.532912,98.8380080930232,98.8976565415282,-0.023148468438591863,-0.028456835467022133,2703,2702,2703,15.0
18.3,90.59503686387305,94.716809,94.492175,94.713107,94.532912,98.830087,98.908136,-0.03346499999999253,-0.028456835467022133,2718,2717,2718,15.0
18.4,91.09009171012372,94.716809,94.492175,94.713107,94.532912,98.8294226312292,98.9077811860465,-0.03346499999999253,-0.028456835467022133,2733,2732,2733,15.0
18.5,91.58514655637438,94.713212205298,94.4890213278145,94.7037371986755,94.5248721059602,98.819562,98.902515,-0.029649529801304197,-0.028481649091017948,2748,2747,2748,15.0
18.6,92.08020140262505,94.710145,94.486332,94.695747,94.518016,98.819562,98.902515,-0.021720999999999435,-0.028502809175284263,2762,2762,2763,14.0
18.7,92.57525624887572,94.710145,94.486332,94.695747,94.518016,98.8248783455149,98.8806667275747,-0.021720999999999435,-0.028502809175284263,2777,2777,2778,15.0
18.8,93.07031109512639,94.7099736112956,94.4860129036544,94.6956740431893,94.5183366910299,98.82508,98.879838,-0.021549611295597515,-0.02850399155438024,2792,2792,2793,15.0
18.9,93.56536594137705,94.705846,94.478328,94.693917,94.52606,98.8332010697674,98.9041315116279,-0.012699332225992066,-0.028532467184260706,2807,2806,2807,15.0
19.0,94.06042078762772,94.705846,94.478328,94.693917,94.52606,98.834518,98.908071,-0.008700999999987857,-0.028532467184260706,2822,2821,2822,15.0
19.1,94.55547563387839,94.705846,94.478328,94.693917,94.52606,98.825733833887,98.9111012558139,-0.008700999999987857,-0.028532467184260706,2837,2836,2837,15.0
19.2,95.05053048012905,94.6936605315614,94.4808461063123,94.6897510232558,94.5178823820598,98.822972,98.912054,0.004420727574796501,-0.028616532486036364,2852,2851,2852,15.0
19.3,95.54558532637972,94.683344,94.482978,94.686224,94.510959,98.8324345581395,98.9029696810631,0.03547899999999515,-0.028687704336618724,2866,2866,2867,14.0
19.4,96.04064017263039,94.683344,94.482978,94.686224,94.510959,98.837357,98.898244,0.03547899999999515,-0.028687704336618724,2881,2881,2882,15.0
19.5,96.53569501888106,94.6835626754967,94.4824704834437,94.6862832748344,94.511177718543,98.8259007350993,98.8997448741721,0.03526032450329808,-0.028686195734654557,2896,2896,2897,15.0
19.6,97.03074986513172,94.688424,94.471188,94.687601,94.51604,98.816763,98.900942,0.04150359800659942,-0.028652658352529402,2911,2910,2911,15.0
19.7,97.52580471138239,94.688424,94.471188,94.687601,94.51604,98.830339654485,98.8987090365448,0.050780000000003156,-0.028652658352529402,2926,2925,2926,15.0
19.8,98.02085955763306,94.688424,94.471188,94.687601,94.51604,98.846592,98.896036,0.050780000000003156,-0.028652658352529402,2941,2940,2941,15.0
19.9,98.51591440388373,94.693146667774,94.4814829933554,94.6929919136212,94.5394805913621,98.8417568504983,98.8933599401993,0.048530371961092555,-0.028620077537634292,2955,2955,2956,14.0
20.0,99.0109692501344,94.697145,94.490199,94.697556,94.559326,98.832862,98.888437,0.095405999999997,-0.028592493780237326,2970,2970,2971,15.0
20.1,99.50602409638506,94.697145,94.490199,94.697556,94.559326,98.8345640465116,98.8887975581395,0.095405999999997,-0.028592493780237326,2985,2985,2986,15.0
20.2,100.00107894263573,94.6980812591362,94.4907445681063,94.6986876910299,94.5604756578073,98.839603,98.889865,0.09446974086380067,-0.028586034700947824,3000,3000,3001,15.0
20.3,100.4961337888864,94.718823,94.502831,94.723759,94.585945,98.8393190963455,98.8915359800664,0.11155261129559335,-0.028442941252070145,3015,3014,3015,15.0
20.4,100.99118863513706,94.718823,94.502831,94.723759,94.585945,98.837704,98.901042,0.14315000000000566,-0.028442941252070145,3030,3029,3030,15.0
20.5,101.48624348138773,94.718823,94.502831,94.723759,94.585945,98.8379475761589,98.9014478940397,0.14315000000000566,-0.028442941252070145,3045,3044,3045,15.0
20.6,101.9812983276384,94.7299275980066,94.5195442890365,94.7436035448505,94.6257436046511,98.842608,98.909214,0.13869721594690532,-0.028366332676271307,3059,3059,3060,14.0
20.7,102.47635317388907,94.739204,94.533506,94.760181,94.65899,98.842608,98.909214,0.265782999999999,-0.028302336487950937,3074,3074,3075,15.0
20.8,102.97140802013973,94.739204,94.533506,94.760181,94.65899,98.8220586478405,98.8979522392026,0.265782999999999,-0.028302336487950937,3089,3089,3090,15.0
20.9,103.4664628663904,94.7416770397351,94.5368571920529,94.7636072450331,94.664571410596,98.820905,98.89732,0.2633099602649054,-0.028285275442437457,3104,3103,3104,15.0
21.0,103.96151771264107,94.792551,94.605796,94.83409,94.779389,98.8277595016611,98.8930968272425,0.28378506976739004,-0.027934305363302117,3119,3118,3119,15.0
21.1,104.45657255889174,94.792551,94.605796,94.83409,94.779389,98.828996,98.892335,0.3425939999999912,-0.027934305363302117,3134,3133,3134,15.0
21.2,104.9516274051424,94.792551,94.605796,94.83409,94.779389,98.8173933953488,98.9017154651162,0.3425939999999912,-0.027934305363302117,3149,3148,3149,15.0
21.3,105.44668225139307,94.8303756112956,94.6445283322259,94.9021576279069,94.8609057176079,98.813405,98.90494,0.3127563189369056,-0.027673360338567453,3163,3163,3164,14.0
21.4,105.94173709764374,94.861973,94.676884,94.959019,94.929002,98.8274372384106,98.8937721523178,0.44489099999999837,-0.02745537577522087,3178,3178,3179,15.0
21.5,106.4367919438944,94.861973,94.676884,94.959019,94.929002,98.835249,98.887555,0.44489099999999837,-0.02745537577522087,3193,3193,3194,15.0
21.6,106.93184679014507,94.8686248139535,94.6821796744186,94.9647137906976,94.9393433023255,98.8375050066445,98.8882616943521,0.438239186046502,-0.027409486136248485,3208,3207,3208,15.0
21.7,107.42690163639574,95.004987,94.790741,95.081457,95.15134,98.839415,98.88886,0.42089023920260615,-0.0264687485373158,3223,3222,3223,15.0
21.8,107.92195648264641,95.004987,94.790741,95.081457,95.15134,98.8386094053156,98.8946842259136,0.5189859999999982,-0.0264687485373158,3238,3237,3238,15.0
21.9,108.41701132889708,95.004987,94.790741,95.081457,95.15134,98.837578,98.902141,0.5189859999999982,-0.0264687485373158,3253,3252,3253,15.0
22.0,108.91206617514774,95.0763360697674,94.8616630431893,95.183888013289,95.2724560299003,98.8346210166113,98.9051383089701,0.46071080066450065,-0.02597652444994182,3267,3267,3268,14.0
22.1,109.40712102139841,95.135145,94.92012,95.268316,95.372285,98.828852,98.910986,0.6511770000000041,-0.025570812474893605,3282,3282,3283,15.0
22.2,109.90217586764908,95.135145,94.92012,95.268316,95.372285,98.8265384850498,98.9066488671096,0.6511770000000041,-0.025570812474893605,3297,3297,3298,15.0
22.3,110.39723071389975,95.1431319302325,94.9287406511627,95.2781548372093,95.3855991860465,98.819044,98.892599,0.643190069767499,-0.02551571211468665,3312,3311,3312,15.0
22.4,110.89228556015041,95.306864,95.105464,95.479851,95.65854,98.8172075529801,98.8950896821192,0.6595762450330938,-0.024386154730436153,3327,3326,3327,15.0
22.5,111.38734040640108,95.306864,95.105464,95.479851,95.65854,98.805517,98.910945,0.8071429999999964,-0.024386154730436153,3342,3341,3342,15.0
22.6,111.88239525265175,95.306864,95.105464,95.479851,95.65854,98.8061456378737,98.9105282890365,0.8071429999999964,-0.024386154730436153,3356,3356,3357,14.0
22.7,112.37745009890241,95.4258772392026,95.2238402624584,95.6276471461794,95.8373490199335,98.824439,98.898402,0.7063991129567881,-0.023565104319507132,3371,3371,3372,15.0
22.8,112.87250494515308,95.523973,95.321411,95.749467,95.984731,98.824439,98.898402,0.9566389999999956,-0.022888359738377093,3386,3386,3387,15.0
22.9,113.36755979140375,95.523973,95.321411,95.749467,95.984731,98.8227455562914,98.9039326754966,0.9566389999999956,-0.022888359738377093,3401,3401,3402,15.0
23.0,113.86261463765442,95.5370468704319,95.3334860498339,95.7647862857142,96.0047265980066,98.822619,98.904346,0.9435651295680998,-0.02279816551492379,3416,3415,3416,15.0
23.1,114.35766948390508,95.786322,95.563717,96.056874,96.385976,98.8350085348837,98.9048559667774,0.9212654950165984,-0.021078462321081105,3431,3430,3431,15.0
23.2,114.85272433015575,95.786322,95.563717,96.056874,96.385976,98.837536,98.90496,1.1058540000000079,-0.021078462321081105,3446,3445,3446,15.0
23.3,115.34777917640642,95.786322,95.563717,96.056874,96.385976,98.8418316013289,98.8872551960132,1.1058540000000079,-0.021078462321081105,3460,3460,3461,14.0
23.4,115.84283402265709,95.9664402450331,95.725619218543,96.2691588675496,96.6344307284768,98.84344,98.880626,0.9495336887416954,-0.019835859732570026,3475,3475,3476,15.0
23.5,116.33788886890775,96.114007,95.858262,96.443079,96.837984,98.8339975348837,98.886322372093,1.2273550000000029,-0.018817823876922216,3490,3490,3491,15.0
23.6,116.83294371515842,96.114007,95.858262,96.443079,96.837984,98.828402,98.889698,1.2273550000000029,-0.018817823876922216,3505,3504,3505,15.0
23.7,117.32799856140909,96.1322763521594,95.8758025813953,96.4636472890365,96.8628263920265,98.8162716943521,98.9000903056478,1.2090856478406096,-0.018691786982217237,3520,3519,3520,15.0
23.8,117.82305340765976,96.480612,96.210243,96.855816,97.336488,98.805293,98.909496,1.124468437086108,-0.01628868352316527,3535,3534,3535,15.0
23.9,118.31810825391042,96.480612,96.210243,96.855816,97.336488,98.8154164437086,98.9019529006622,1.3376540000000006,-0.01628868352316527,3550,3549,3550,15.0
24.0,118.81316310016109,96.480612,96.210243,96.855816,97.336488,98.829178,98.891699,1.3376540000000006,-0.01628868352316527,3564,3564,3565,14.0
24.1,119.30821794641176,96.7075874950166,96.4230682358804,97.1140590564784,97.6288443322259,98.8263537209302,98.895590923588,1.1391152358803964,-0.01472282139973416,3579,3579,3580,15.0
24.2,119.80327279266243,96.892176,96.596149,97.324076,97.866604,98.820414,98.903776,1.4610559999999992,-0.013449379311401442,3594,3594,3595,15.0
24.3,120.2983276389131,96.892176,96.596149,97.324076,97.866604,98.8237964451827,98.9040222392026,1.4610559999999992,-0.013449379311401442,3609,3608,3609,15.0
24.4,120.79338248516376,96.9159739337748,96.6162886556291,97.3503515496688,97.8984031523178,98.83584,98.904899,1.437258066225212,-0.013285201750686636,3624,3623,3624,15.0
24.5,121.28843733141443,97.341362,96.976285,97.820027,98.466813,98.8347696877076,98.904610641196,1.3326287308969995,-0.010350527852903373,3639,3638,3639,15.0
24.6,121.7834921776651,97.341362,96.976285,97.820027,98.466813,98.826891,98.902488,1.5900039999999933,-0.010350527852903373,3654,3653,3654,15.0
24.7,122.27854702391576,97.341362,96.976285,97.820027,98.466813,98.8269225946843,98.9022413056478,1.5900039999999933,-0.010350527852903373,3668,3668,3669,14.0
24.8,122.77360187016643,97.6050804370861,97.2381177748344,98.1185992218543,98.8066463874172,98.828793,98.887637,1.3617226258277952,-0.008531182941447783,3683,3683,3684,15.0
24.9,123.2686567164171,97.818266,97.449779,98.35996,99.081362,98.828793,98.887637,1.742629000000008,-0.007060455019013754,3698,3698,3699,15.0
25.0,123.76371156266777,97.818266,97.449779,98.35996,99.081362,98.8303297973421,98.901162833887,1.742629000000008,-0.007060455019013754,3713,3712,3713,15.0
25.1,124.25876640891843,97.846702730897,97.4757960631229,98.390783282392,99.1164670631229,98.830469,98.902388,1.714192269103009,-0.006864275251578698,3728,3727,3728,15.0
25.2,124.7538212551691,98.353232,97.939225,98.939823,99.741776,98.8319145813953,98.9031677674418,1.5673488205979993,-0.003369823144140265,3743,3742,3743,15.0
25.3,125.24887610141977,98.353232,97.939225,98.939823,99.741776,98.832245,98.903346,1.8559589999999986,-0.003369823144140265,3757,3757,3758,14.0
25.4,125.74393094767044,98.353232,97.939225,98.939823,99.741776,98.832875,98.900766,1.8559589999999986,-0.003369823144140265,3772,3772,3773,15.0
25.5,126.2389857939211,98.673990730897,98.2252582724252,99.2978793222591,100.138281159468,98.833127,98.899734,1.5721504750829922,-0.0011569677544661506,3787,3787,3788,15.0
25.6,126.73404064017177,98.931366,98.45477,99.585182,100.456435,98.8332743222591,98.9056262790697,1.9320610000000045,0.0006186168097035922,3802,3802,3803,15.0
25.7,127.22909548642244,98.931366,98.45477,99.585182,100.456435,98.833368,98.909373,1.9320610000000045,0.0006186168097035922,3817,3816,3817,15.0
25.8,127.7241503326731,98.9668030629139,98.4868993245033,99.6220745894039,100.498228036423,98.830586821192,98.904091615894,1.8966239370861047,0.0008630905780214536,3832,3831,3832,15.0
25.9,128.21920517892377,99.560895,99.025538,100.240568,101.198876,98.827914,98.899016,1.7068549767439976,0.004961621399821847,3847,3846,3847,15.0
26.0,128.71426002517444,99.560895,99.025538,100.240568,101.198876,98.8314867209302,98.8997499136212,2.0269440000000003,0.004961621399821847,3861,3861,3862,14.0
26.1,129.2093148714251,99.560895,99.025538,100.240568,101.198876,98.836657,98.900812,2.0269440000000003,0.004961621399821847,3876,3876,3877,15.0
26.2,129.70436971767577,99.920580820598,99.3540525215946,100.626311923588,101.63322857475,98.8365448272425,98.907318936877,1.7098345382050013,0.007443027609635158,3891,3891,3892,15.0
26.3,130.19942456392644,100.209191,99.617651,100.935831,101.981751,98.83629,98.922101,2.132499999999993,0.009434096065413566,3906,3905,3906,15.0
26.4,130.6944794101771,100.209191,99.617651,100.935831,101.981751,98.8335504651162,98.9181834651162,2.132499999999993,0.009434096065413566,3921,3920,3921,15.0
26.5,131.18953425642778,100.24614120598,99.6521253621262,100.976737631229,102.027798239202,98.82299,98.903082,2.095549794020002,0.009689008728971426,3936,3935,3936,15.0
26.6,131.68458910267844,100.863427,100.22805,101.660119,102.797058,98.8244184717608,98.8996707641195,1.8979704186040038,0.013947549696653067,3951,3950,3951,15.0
26.7,132.1796439489291,100.863427,100.22805,101.660119,102.797058,98.83686,98.86996,2.230238,0.013947549696653067,3965,3965,3966,14.0
26.8,132.67469879517978,100.863427,100.22805,101.660119,102.797058,98.8368221788079,98.8700493708609,2.230238,0.013947549696653067,3980,3980,3981,15.0
26.9,133.16975364143045,101.267749976744,100.604812046511,102.089796581395,103.265144511627,98.825438,98.89695,1.8732050299000065,0.016736899423019043,3995,3995,3996,15.0
27.0,133.6648084876811,101.587839,100.903082,102.429958,103.635713,98.825438,98.89695,2.2966200000000043,0.0189451346230611,4010,4009,4010,15.0
27.1,134.15986333393178,101.587839,100.903082,102.429958,103.635713,98.8216295946843,98.8879907940199,2.2966200000000043,0.0189451346230611,4025,4024,4025,15.0
27.2,134.65491818018245,101.630415358803,100.940786192691,102.475068940199,103.684720724252,98.821208,98.886999,2.2540436411970006,0.019238861078414177,4040,4039,4040,15.0
27.3,135.14997302643312,102.341691,101.570668,103.228687,104.503438,98.8347917814569,98.9116679834437,1.9923723543040097,0.0241458206856091,4054,4054,4055,14.0
27.4,135.64502787268378,102.341691,101.570668,103.228687,104.503438,98.83823,98.917912,2.3462030000000027,0.0241458206856091,4069,4069,4070,15.0
27.5,136.14008271893445,102.341691,101.570668,103.228687,104.503438,98.8368618604651,98.9102724651162,2.3462030000000027,0.0241458206856091,4084,4084,4085,15.0
27.6,136.63513756518512,102.761397418604,101.968646604651,103.675420767441,105.003935116279,98.836269,98.906962,1.9765136179400002,0.027041297943208486,4099,4099,4100,15.0
27.7,137.1301924114358,103.093665,102.283713,104.029085,105.400162,98.8340210930232,98.9049567242524,2.430624999999992,0.029333550772149313,4114,4113,4114,15.0
27.8,137.62524725768645,103.093665,102.283713,104.029085,105.400162,98.832489,98.90359,2.430624999999992,0.029333550772149313,4129,4128,4129,15.0
27.9,138.12030210393712,103.140955006644,102.327469325581,104.079720435215,105.455329069767,98.8255919335548,98.901548551495,2.3833349933559873,0.02965979581554149,4144,4143,4144,15.0
28.0,138.6153569501878,103.884459,103.015416,104.875822,106.322678,98.818556,98.899466,2.1198892558129927,0.03478909288671111,4158,4158,4159,14.0
28.1,139.11041179643846,103.884459,103.015416,104.875822,106.322678,98.824129833887,98.8995926245847,2.4948459999999955,0.03478909288671111,4173,4173,4174,15.0
28.2,139.60546664268912,103.884459,103.015416,104.875822,106.322678,98.832774,98.899789,2.4948459999999955,0.03478909288671111,4188,4188,4189,15.0
28.3,140.1005214889398,104.334063354304,103.429089387417,105.366371360927,106.834491142384,98.8330481986755,98.9037542450331,2.0996871241009956,0.037890830494477244,4203,4203,4204,15.0
